login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count,file_copy_to_removable
8,0,600.0,1,0,11,21,7,0
7,0,480.0,0,0,14,35,18,0
11,1,305.3333333333333,0,0,11,38,12,0
14,0,257.76666666666665,7,19,9,41,12,19
8,0,598.0,0,0,8,36,5,0
8,0,715.0,0,0,9,31,5,0
8,0,595.0,0,0,1,7,0,0
13,0,185.78333333333333,0,0,11,46,4,0
13,0,185.16666666666666,2,4,2,11,0,4
8,0,534.0,0,0,11,26,3,0
9,0,712.0,0,0,14,30,12,0
7,0,531.0,0,0,1,7,1,0
8,0,584.0,0,0,1,7,0,0
8,0,654.0,0,0,1,8,0,0
12,0,191.31666666666666,0,0,1,8,2,0
12,0,346.4,0,0,2,14,1,0
15,0,173.23333333333332,0,0,8,43,10,0
9,0,332.23333333333335,0,0,11,29,3,0
12,0,267.6,2,9,3,20,2,9
11,0,226.28333333333333,0,0,9,40,7,0
8,0,599.0,0,0,9,30,1,0
10,0,367.75,3,0,14,50,5,0
12,0,544.65,3,9,3,19,2,9
7,0,552.0,1,23,14,26,6,23
7,0,607.0,0,0,8,36,9,0
13,0,141.25,0,0,11,32,5,0
14,0,209.35,0,0,2,19,0,0
8,0,472.0,0,0,3,16,1,0
9,0,527.0,0,0,3,19,3,0
6,1,480.3333333333333,0,0,11,37,11,0
8,0,585.0,3,2,9,28,2,2
7,0,536.0,0,0,1,9,1,0
8,0,589.0,0,0,1,9,1,0
14,0,320.6,0,0,10,30,7,0
7,0,650.0,0,0,3,20,0,0
8,0,539.0,0,0,15,29,17,0
8,0,589.0,0,0,1,10,0,0
9,0,526.0,0,0,1,7,0,0
13,0,124.11666666666666,0,0,11,43,13,0
16,0,324.4666666666667,0,0,9,44,3,0
13,0,261.06666666666666,0,0,1,8,0,0
8,0,538.0,0,0,9,29,5,0
8,0,716.0,0,0,9,28,6,0
11,0,297.98333333333335,0,0,1,9,0,0
13,0,308.8666666666667,0,0,9,43,16,0
9,0,714.0,0,0,3,16,0,0
8,0,531.0,0,0,12,33,3,0
8,0,535.0,0,0,14,55,23,0
14,0,206.93333333333334,0,0,8,42,9,0
7,0,521.0,0,0,18,30,1,0
8,0,530.0,0,0,12,12,19,0
7,0,600.0,0,0,15,18,13,0
8,0,468.0,8,21,3,21,3,21
17,0,493.2,0,0,11,37,4,0
8,0,658.0,0,0,9,34,4,0
8,0,598.0,0,0,1,8,0,0
8,0,522.0,0,0,15,33,5,0
7,0,475.0,0,0,18,42,2,0
9,0,477.0,0,0,3,15,3,0
9,0,537.0,0,0,9,37,11,0
12,0,320.0,0,0,9,40,10,0
8,0,598.0,0,0,1,6,0,0
8,0,523.0,0,0,15,30,8,0
8,0,474.0,0,0,3,19,5,0
13,0,218.88333333333333,3,1,15,41,4,1
12,0,201.56666666666666,0,0,11,28,9,0
7,0,537.0,9,23,18,49,15,23
13,0,276.96666666666664,0,0,11,40,10,0
13,0,337.56666666666666,1,3,11,39,3,3
7,0,468.0,0,0,14,32,2,0
9,0,716.0,0,0,3,16,4,0
7,0,532.0,7,25,0,6,0,25
14,0,329.48333333333335,1,1,11,49,11,1
7,0,523.0,0,0,0,5,0,0
12,0,484.53333333333336,0,0,9,37,8,0
7,0,550.0,9,25,9,26,2,25
9,0,540.0,0,0,1,9,2,0
12,0,136.26666666666668,0,0,19,40,6,0
8,0,531.0,0,0,1,15,2,0
12,0,340.73333333333335,0,0,1,8,1,0
9,0,536.0,0,0,3,17,4,0
8,0,540.0,0,0,15,55,6,0
7,0,597.0,0,0,9,23,11,0
8,0,594.0,0,0,9,41,22,0
9,0,539.0,0,0,3,22,5,0
9,0,521.0,0,0,3,15,1,0
12,0,506.1,1,10,9,34,4,10
8,0,590.0,0,0,1,9,0,0
12,1,294.09999999999997,4,3,10,48,15,3
7,0,474.0,0,0,11,33,9,0
8,0,537.0,0,0,15,29,3,0
8,0,592.0,0,0,1,9,0,0
7,0,660.0,0,0,3,18,1,0
13,0,270.1166666666667,0,0,11,34,4,0
7,0,650.0,0,0,11,29,4,0
9,0,538.0,0,0,9,40,5,0
13,0,354.05,0,0,1,7,0,0
7,1,904.0333333333333,0,0,3,15,3,0
7,0,476.0,0,0,14,30,3,0
7,0,475.0,0,0,9,17,5,0
11,0,388.25,0,0,13,29,14,0
8,0,523.0,0,0,15,39,12,0
7,0,477.0,0,0,15,42,5,0
8,0,455.0,0,0,5,27,2,0
21,1,522.2666666666667,0,0,11,34,15,0
13,0,289.9166666666667,0,0,1,7,0,0
8,0,579.0,0,0,1,9,1,0
12,0,424.25,1,3,9,35,2,3
7,0,530.0,3,5,1,8,2,5
11,0,379.5833333333333,0,0,9,35,2,0
8,0,478.0,0,0,3,23,4,0
9,0,519.0,0,0,3,18,1,0
12,0,192.48333333333332,0,0,9,26,7,0
7,0,531.0,0,0,1,8,2,0
13,0,377.0,8,23,9,34,1,23
10,0,428.05,0,0,15,34,3,0
9,0,538.0,0,0,1,9,0,0
12,0,164.73333333333332,0,0,14,47,15,0
10,0,453.9166666666667,0,0,3,21,0,0
9,0,715.0,0,0,3,24,4,0
8,0,539.0,0,0,15,38,27,0
8,0,591.0,0,0,1,7,0,0
8,0,650.0,0,0,1,8,0,0
7,0,540.0,0,0,9,28,8,0
9,0,537.0,0,0,11,61,14,0
8,0,531.0,0,0,15,41,22,0
13,0,205.83333333333334,9,3,15,50,17,3
8,0,596.0,0,0,1,9,4,0
7,0,537.0,0,0,9,27,4,0
9,0,714.0,0,0,8,37,2,0
8,0,587.0,0,0,9,37,12,0
11,0,264.03333333333336,0,0,15,42,4,0
8,0,480.0,0,0,3,20,2,0
9,0,537.0,4,0,9,18,7,0
14,0,208.13333333333333,0,0,9,18,2,0
9,0,530.0,0,0,10,33,14,0
8,0,478.26666666666665,0,0,10,38,4,0
12,0,259.8666666666667,0,0,11,44,12,0
9,0,538.0,3,9,1,10,0,9
13,0,276.06666666666666,0,0,9,31,11,0
8,0,636.0,0,0,9,26,8,0
12,0,346.6666666666667,8,3,11,34,15,3
8,0,537.0,0,0,15,53,2,0
14,0,195.41666666666666,0,0,3,21,3,0
8,0,652.0,0,0,1,8,0,0
8,0,657.0,0,0,9,46,10,0
8,0,657.0,4,6,9,27,5,6
7,0,655.0,0,0,3,17,3,0
14,0,422.3833333333333,2,8,8,40,8,8
7,0,562.7666666666667,0,0,1,9,2,0
9,0,476.0,0,0,3,19,0,0
7,0,656.0,0,0,2,14,0,0
12,0,291.68333333333334,0,0,9,24,2,0
12,0,244.83333333333334,0,0,15,26,3,0
12,0,195.25,0,0,14,73,18,0
8,1,513.3,0,0,10,34,2,0
9,0,470.0,0,0,3,21,7,0
8,0,537.0,0,0,11,46,10,0
8,0,537.0,0,0,15,46,24,0
7,0,617.0,0,0,9,36,7,0
9,0,535.0,0,0,3,21,1,0
12,0,236.26666666666668,2,0,1,8,0,0
7,0,533.0,0,0,1,10,0,0
8,0,654.0,0,0,1,10,0,0
7,0,532.0,0,0,1,7,1,0
12,0,262.7,0,0,8,24,4,0
8,0,657.0,0,0,1,9,0,0
8,0,586.0,0,0,9,23,5,0
8,0,534.0,0,0,15,52,14,0
7,0,532.0,0,0,9,18,2,0
13,0,177.86666666666667,0,0,1,9,1,0
12,1,513.3833333333333,6,24,11,10,2,24
10,0,331.75,0,0,1,9,0,0
7,0,599.0,0,0,15,47,16,0
12,0,209.73333333333332,0,0,1,7,3,0
8,0,594.0,0,0,1,9,0,0
11,0,348.3833333333333,0,0,11,28,16,0
7,0,560.0,0,0,1,8,0,0
7,0,599.0,0,0,15,48,24,0
8,0,472.0,0,0,9,22,4,0
12,0,246.61666666666667,2,6,9,28,3,6
12,0,234.48333333333332,0,0,10,44,20,0
9,0,529.0,0,0,3,18,0,0
8,0,535.0,9,0,9,46,2,0
7,0,595.0,0,0,9,18,2,0
8,0,660.0,0,0,9,32,3,0
7,0,535.0,2,0,1,10,0,0
7,0,470.0,0,0,14,36,6,0
8,0,474.0,0,0,13,10,15,0
7,0,468.0,0,0,15,46,15,0
9,0,521.0,0,0,9,44,8,0
7,0,598.0,0,0,9,30,3,0
8,0,590.0,0,0,9,28,4,0
15,0,178.93333333333334,0,0,9,38,10,0
8,0,655.0,0,0,1,10,1,0
8,0,656.0,0,0,9,38,11,0
8,0,538.0,0,0,15,59,18,0
11,0,301.1666666666667,0,0,3,14,6,0
9,0,364.8833333333333,0,0,13,31,17,0
7,0,522.0,0,0,9,40,11,0
7,0,540.0,0,0,9,40,3,0
14,0,371.5,2,2,3,20,4,2
7,0,594.0,0,0,9,28,5,0
7,0,466.0,0,0,5,15,1,0
14,0,228.93333333333334,0,0,1,8,1,0
7,0,477.0,0,0,9,33,9,0
11,0,237.01666666666668,0,0,27,19,6,0
7,0,474.0,0,0,14,45,6,0
8,0,534.0,0,0,9,24,6,0
7,0,587.0,0,0,9,23,4,0
7,0,598.0,0,0,9,30,2,0
7,0,472.0,0,0,18,39,4,0
12,0,271.0,0,0,9,10,2,0
7,0,641.0,0,0,3,21,4,0
7,0,538.0,0,0,10,30,0,0
8,0,471.0,2,5,3,19,6,5
14,1,305.1,0,0,9,35,1,0
8,0,645.0,0,0,8,39,2,0
7,0,469.0,0,0,15,47,22,0
7,0,526.0,0,0,1,9,2,0
8,0,529.0,0,0,17,55,15,0
7,0,598.0,8,24,15,44,2,24
9,0,539.0,0,0,3,22,3,0
7,0,658.0,0,0,3,20,8,0
8,0,658.0,0,0,9,38,2,0
12,0,202.43333333333334,0,0,1,5,0,0
12,0,224.58333333333334,2,0,1,9,0,0
8,0,597.0,0,0,9,46,6,0
9,0,719.0,0,0,9,9,11,0
13,0,211.0,0,0,15,22,3,0
8,0,528.0,0,0,15,19,2,0
7,0,459.0,0,0,11,24,2,0
9,0,712.0,0,0,3,14,3,0
8,0,590.0,0,0,9,30,14,0
13,0,386.15,0,0,9,32,2,0
8,0,613.0,2,7,10,45,13,7
14,0,206.6,2,3,9,35,5,3
14,0,382.93333333333334,0,0,3,26,0,0
8,0,590.0,0,0,1,9,1,0
12,0,180.65,1,3,9,29,7,3
11,0,393.43333333333334,3,14,9,28,8,14
7,0,538.0,0,0,1,9,1,0
8,0,538.0,0,0,14,41,2,0
12,0,341.98333333333335,0,0,1,7,1,0
12,0,274.56666666666666,1,5,3,19,5,5
8,0,537.0,0,0,9,39,7,0
8,0,646.0,0,0,9,41,1,0
7,0,473.0,0,0,14,37,12,0
8,0,540.0,0,0,9,39,2,0
14,0,156.15,0,0,3,13,0,0
10,0,342.0833333333333,0,0,16,34,14,0
12,0,240.81666666666666,2,1,9,33,10,1
8,0,593.0,0,0,11,19,3,0
12,0,239.18333333333334,2,10,12,32,3,10
8,0,412.0,0,0,11,23,1,0
9,0,539.0,0,0,1,9,0,0
7,0,538.0,0,0,1,8,0,0
7,0,594.0,1,3,9,49,4,3
7,0,534.0,2,0,11,26,5,0
7,0,466.0,0,0,15,26,19,0
8,0,594.0,4,6,9,14,14,6
14,0,214.73333333333332,2,7,1,8,1,7
13,0,293.3666666666667,0,0,18,38,20,0
13,0,285.8666666666667,0,0,9,36,11,0
9,0,536.0,0,0,1,10,1,0
8,0,652.0,0,0,9,42,6,0
9,0,536.0,0,0,3,20,1,0
8,0,550.0,0,0,15,35,4,0
9,0,533.0,0,0,1,6,0,0
12,0,330.81666666666666,0,0,9,27,5,0
13,0,290.31666666666666,0,0,1,8,0,0
13,0,209.46666666666667,0,0,9,26,3,0
7,1,479.3333333333333,0,0,11,47,5,0
2,1,507.33333333333337,0,0,11,32,7,0
7,0,584.0,0,0,13,29,2,0
8,0,534.0,1,5,27,70,8,5
7,0,478.0,0,0,11,43,13,0
7,0,657.0,0,0,3,18,4,0
8,0,605.0,0,0,1,5,0,0
9,0,475.0,0,0,3,14,3,0
7,0,583.0,1,0,15,39,14,0
14,0,394.53333333333336,2,5,9,34,9,5
11,0,297.2,4,4,3,16,0,4
12,0,184.68333333333334,0,0,9,48,5,0
8,0,528.0,0,0,9,25,7,0
7,0,533.0,0,0,9,33,3,0
7,0,538.0,0,0,9,30,2,0
13,0,263.9,0,0,6,20,2,0
9,0,432.18333333333334,2,7,9,39,10,7
8,0,640.0,0,0,9,37,2,0
8,0,654.0,0,0,18,35,8,0
9,0,526.0,0,0,9,25,0,0
9,0,535.0,0,0,9,38,7,0
7,0,599.0,0,0,9,39,2,0
8,0,537.0,0,0,15,49,19,0
7,0,478.0,9,24,9,29,7,24
8,0,655.0,0,0,1,10,1,0
9,0,474.0,0,0,3,14,0,0
13,0,177.8,0,0,9,36,8,0
8,0,538.0,0,0,9,37,8,0
7,0,595.0,0,0,15,23,17,0
8,0,536.0,0,0,15,62,3,0
13,0,147.33333333333334,0,0,15,20,10,0
12,0,310.6,0,0,14,26,2,0
11,0,221.36666666666667,3,7,14,36,2,7
8,0,475.0,0,0,3,20,1,0
8,0,647.0,0,0,9,32,0,0
8,0,479.0,0,0,3,17,1,0
8,0,476.0,9,27,9,22,4,27
8,0,474.0,0,0,9,30,7,0
8,0,587.0,0,0,11,53,11,0
9,0,537.0,0,0,9,42,10,0
8,0,476.0,0,0,3,17,0,0
23,1,523.1333333333333,0,0,11,52,13,0
13,0,395.9166666666667,0,0,14,44,9,0
8,0,591.0,0,0,10,43,11,0
13,0,188.96666666666667,1,9,14,39,3,9
13,0,188.3,0,0,3,18,0,0
12,0,261.8666666666667,2,7,9,29,3,7
12,0,286.0833333333333,0,0,9,24,5,0
12,0,240.78333333333333,1,0,3,19,0,0
13,0,205.31666666666666,0,0,1,9,0,0
7,0,598.0,0,0,11,24,12,0
9,0,532.0,0,0,3,16,2,0
11,0,215.21666666666667,0,0,9,37,13,0
8,0,598.0,0,0,9,44,7,0
8,0,648.0,0,0,1,9,0,0
8,0,535.0,0,0,15,48,10,0
7,0,537.0,0,0,8,37,9,0
9,0,523.0,0,0,9,28,1,0
8,0,477.0,0,0,9,32,11,0
9,0,593.0,0,0,9,40,6,0
8,0,582.0,0,0,3,18,3,0
8,0,527.0,7,27,16,36,2,27
14,0,300.21666666666664,0,0,1,10,0,0
8,0,657.0,0,0,1,6,1,0
14,0,262.03333333333336,9,0,1,9,2,0
8,0,538.0,0,0,15,39,20,0
13,0,236.13333333333333,0,0,16,34,7,0
9,0,536.0,0,0,18,42,26,0
7,0,462.0,0,0,14,37,0,0
8,0,537.0,0,0,9,34,8,0
11,0,357.23333333333335,0,0,15,28,17,0
14,0,313.8333333333333,0,0,1,6,0,0
8,0,524.0,0,0,4,23,2,0
8,0,588.0,0,0,16,44,7,0
10,0,320.78333333333336,0,0,1,9,0,0
12,0,213.83333333333334,1,1,15,33,11,1
8,0,643.0,0,0,1,9,2,0
12,0,206.86666666666667,0,0,1,10,3,0
8,0,597.0,0,0,11,35,9,0
7,0,459.0,0,0,15,44,22,0
8,0,596.0,0,0,11,27,10,0
12,0,247.78333333333333,0,0,9,20,2,0
7,0,596.0,0,0,14,23,3,0
13,0,300.9166666666667,0,0,9,35,11,0
8,0,657.0,0,0,1,7,2,0
7,0,534.0,0,0,1,10,1,0
9,0,711.0,0,0,3,19,0,0
8,1,497.96666666666664,9,32,11,40,1,32
8,0,660.0,0,0,9,31,0,0
8,0,479.0,0,0,3,15,1,0
10,0,313.3666666666667,2,0,9,33,10,0
7,0,473.0,0,0,10,26,13,0
8,0,591.0,0,0,14,22,6,0
8,0,533.0,0,0,15,37,13,0
13,0,240.81666666666666,0,0,1,8,0,0
7,0,598.0,0,0,15,38,15,0
7,0,535.0,0,0,1,6,4,0
8,0,592.0,2,0,9,40,11,0
13,0,382.0,0,0,1,9,0,0
8,0,479.0,0,0,3,23,2,0
8,0,654.0,0,0,9,39,5,0
7,0,534.0,0,0,9,44,11,0
8,0,462.0,0,0,3,15,5,0
12,0,260.1666666666667,2,0,8,39,5,0
9,0,528.0,0,0,3,16,0,0
9,0,716.0,0,0,3,23,3,0
8,0,539.0,0,0,9,27,6,0
8,0,529.0,0,0,15,39,29,0
8,0,533.0,0,0,14,49,11,0
9,0,535.0,0,0,1,3,3,0
7,0,593.0,0,0,9,33,10,0
8,0,587.0,0,0,11,29,9,0
5,1,501.06666666666666,0,0,11,42,12,0
8,0,586.0,0,0,9,28,1,0
7,0,656.0,0,0,3,17,2,0
10,0,286.21666666666664,3,3,15,39,2,3
12,0,254.73333333333332,0,0,3,11,1,0
19,1,524.6833333333334,11,11,2,18,1,11
13,0,207.31666666666666,0,0,1,8,1,0
8,0,526.0,2,2,15,32,13,2
14,0,176.93333333333334,1,9,16,44,17,9
13,0,268.06666666666666,0,0,1,8,0,0
8,0,589.0,0,0,11,43,2,0
9,0,525.0,0,0,1,7,0,0
8,0,534.0,0,0,15,63,17,0
9,0,538.0,9,26,9,18,10,26
8,0,539.0,0,0,9,35,2,0
8,0,595.0,0,0,1,9,0,0
7,0,655.0,0,0,18,42,3,0
7,0,659.0,0,0,3,18,1,0
13,0,185.2,0,0,19,24,26,0
12,0,278.81666666666666,9,1,12,33,7,1
7,0,522.0,0,0,1,8,0,0
0,1,612.0666666666666,0,0,3,23,4,0
13,0,186.88333333333333,9,0,15,17,19,0
11,0,430.81666666666666,0,0,9,21,9,0
8,0,647.0,0,0,9,26,2,0
9,0,522.0,0,0,1,8,0,0
12,1,238.6,11,11,11,50,5,11
7,0,540.0,0,0,3,15,0,0
7,0,592.0,0,0,9,21,10,0
9,0,474.0,0,0,2,19,1,0
13,0,310.1666666666667,0,0,1,9,4,0
14,0,202.91666666666666,0,0,1,9,1,0
7,0,554.0,9,0,9,39,7,0
8,0,593.0,0,0,9,37,1,0
7,0,667.0,0,0,9,35,10,0
12,0,408.93333333333334,0,0,14,9,19,0
8,0,597.0,0,0,11,31,9,0
8,0,473.0,0,0,3,15,2,0
8,0,594.0,0,0,11,16,1,0
8,0,587.0,0,0,11,30,7,0
6,1,495.6333333333333,0,0,11,29,1,0
8,0,655.0,0,0,9,39,11,0
14,0,204.0,1,0,3,12,1,0
12,0,374.76666666666665,1,0,9,45,1,0
8,0,537.0,0,0,15,53,2,0
9,0,533.0,0,0,1,5,1,0
8,0,524.0,0,0,9,33,14,0
9,0,596.0,0,0,9,25,3,0
8,0,534.0,0,0,9,36,0,0
9,0,698.0,0,0,3,18,2,0
8,0,590.0,0,0,14,52,8,0
7,0,605.0,6,23,9,23,7,23
13,0,188.81666666666666,0,0,14,37,15,0
14,0,244.26666666666668,0,0,1,7,0,0
9,0,479.0,0,0,3,14,4,0
8,0,473.0,0,0,9,28,6,0
14,0,334.45,0,0,9,53,10,0
8,0,539.0,0,0,15,45,9,0
9,0,711.0,0,0,3,19,0,0
13,0,200.65,0,0,9,29,2,0
9,0,531.0,0,0,9,39,11,0
9,0,477.0,0,0,3,18,1,0
8,0,537.2166666666667,8,21,3,6,6,21
11,0,350.96666666666664,0,0,9,15,0,0
7,0,563.0,1,6,6,31,5,6
8,0,539.0,0,0,15,50,24,0
10,0,308.6666666666667,3,8,15,27,13,8
8,0,593.0,0,0,9,19,4,0
8,0,532.0,0,0,9,45,3,0
14,0,309.73333333333335,0,0,9,9,9,0
9,0,528.0,0,0,9,29,2,0
8,0,599.0,0,0,1,8,0,0
10,0,360.8666666666667,0,0,1,10,1,0
8,1,480.51666666666665,0,0,11,11,17,0
7,0,581.0,0,0,9,41,10,0
8,0,650.0,0,0,9,44,12,0
5,1,493.1333333333333,0,0,11,22,14,0
8,0,649.0,0,0,1,9,0,0
12,0,500.18333333333334,0,0,9,26,1,0
7,0,531.0,0,0,8,24,1,0
8,0,589.0,0,0,1,8,2,0
8,0,526.0,0,0,11,51,18,0
7,0,474.0,0,0,15,42,2,0
9,0,561.0,0,0,2,18,4,0
8,0,474.0,1,5,10,12,2,0
9,0,533.0,0,0,1,8,1,0
7,0,592.0,0,0,15,54,2,0
14,0,323.68333333333334,0,0,10,31,6,0
9,0,600.0,0,0,9,38,3,0
8,0,590.0,0,0,10,35,10,0
8,0,590.0,0,0,1,8,0,0
14,0,167.58333333333334,0,0,3,23,1,0
7,0,657.0,0,0,3,18,1,0
8,0,527.0,0,0,10,44,1,0
12,0,307.03333333333336,0,0,3,14,0,0
14,0,167.78333333333333,0,0,14,17,1,0
13,0,200.31666666666666,0,0,15,37,18,0
7,1,484.4166666666667,0,0,11,33,6,0
8,0,620.0,7,24,11,28,3,24
9,0,531.0,2,5,1,8,0,5
12,0,286.9,1,18,15,45,3,18
7,0,645.0,0,0,3,14,0,0
8,0,531.0,0,0,9,39,1,0
8,0,655.0,0,0,9,28,6,0
8,1,510.01666666666665,0,0,11,38,9,0
9,0,702.0,0,0,2,18,0,0
13,0,220.56666666666666,0,0,13,58,16,0
8,0,539.0,0,0,9,34,5,0
12,0,218.73333333333332,1,1,15,37,1,1
8,0,595.0,0,0,1,8,0,0
7,0,595.0,0,0,14,32,6,0
11,0,381.3666666666667,2,0,16,17,26,0
8,0,660.0,0,0,9,29,12,0
7,0,538.0,0,0,11,43,12,0
7,0,562.2,2,2,14,27,3,2
8,0,531.0,0,0,14,39,10,0
11,0,238.9,2,7,9,30,12,7
12,0,326.25,0,0,8,31,7,0
8,0,590.0,0,0,11,49,8,0
1,1,145.98333333333332,0,0,0,42,0,0
12,0,452.6666666666667,0,0,9,29,0,0
8,0,636.0,0,0,9,9,2,0
10,0,401.06666666666666,0,0,14,40,10,0
9,0,525.0,0,0,3,18,2,0
8,0,594.0,0,0,9,36,1,0
7,0,595.0,0,0,9,38,4,0
13,0,212.95,0,0,3,17,0,0
7,0,650.0,0,0,3,12,5,0
8,0,457.0,0,0,3,20,2,0
9,0,523.0,0,0,9,30,6,0
7,0,477.0,0,0,15,25,16,0
7,0,540.0,0,0,1,9,2,0
9,0,519.0,0,0,1,8,0,0
7,0,479.0,0,0,15,44,9,0
14,0,238.33333333333334,0,0,3,18,2,0
13,0,94.2,0,0,28,26,33,0
10,0,559.1833333333333,2,9,9,35,10,9
11,0,244.83333333333334,0,0,11,41,10,0
9,0,718.0,0,0,3,8,0,0
14,0,192.71666666666667,0,0,9,42,6,0
7,0,658.0,0,0,3,20,2,0
8,0,528.0,0,0,15,19,4,0
12,0,219.1,8,6,1,8,1,6
12,1,370.6333333333333,0,0,11,49,13,0
11,1,221.76666666666665,0,0,11,9,13,0
7,0,655.0,0,0,18,68,18,0
11,0,266.3833333333333,0,0,9,28,5,0
11,0,388.1333333333333,1,3,3,10,1,3
13,0,228.25,0,0,9,26,12,0
8,0,476.0,0,0,9,23,1,0
7,0,658.0,0,0,3,17,2,0
8,0,536.0,0,0,15,28,4,0
13,0,198.55,0,0,9,33,1,0
13,0,355.48333333333335,0,0,14,51,11,0
8,0,594.0,0,0,9,36,9,0
9,0,520.0,0,0,1,8,1,0
8,0,537.0,0,0,15,39,16,0
7,0,473.0,0,0,11,33,6,0
13,0,249.75,1,0,1,9,1,0
8,0,653.0,0,0,6,18,2,0
8,0,524.0,0,0,15,31,16,0
13,0,298.81666666666666,0,0,9,36,3,0
9,0,713.0,0,0,10,38,7,0
9,0,597.0,0,0,8,28,6,0
13,0,315.01666666666665,0,0,9,43,0,0
9,0,708.0,0,0,3,10,1,0
11,0,398.23333333333335,3,25,3,15,0,25
8,0,656.0,0,0,1,9,0,0
7,0,478.0,0,0,9,16,0,0
7,0,465.0,0,0,11,44,5,0
8,0,596.0,0,0,1,10,1,0
10,0,395.8833333333333,2,0,9,22,8,0
7,1,493.53333333333336,0,0,11,47,0,0
8,0,594.0,0,0,1,7,0,0
12,0,364.21666666666664,0,0,9,39,12,0
9,0,540.0,0,0,1,8,0,0
7,0,475.0,0,0,9,36,6,0
7,0,598.0,0,0,9,49,4,0
8,0,537.0,0,0,9,30,14,0
8,0,539.0,0,0,15,34,16,0
13,0,205.15,2,3,3,15,2,3
8,0,581.0,8,2,1,7,1,2
8,0,522.0,0,0,14,36,20,0
8,0,534.0,0,0,9,37,6,0
8,0,537.0,0,0,8,27,3,0
7,0,642.0,0,0,3,16,1,0
7,0,623.0,0,0,9,37,4,0
8,0,598.0,0,0,1,7,0,0
8,0,598.0,0,0,9,34,2,0
8,0,598.0,0,0,3,18,0,0
8,0,479.0,0,0,9,36,2,0
13,0,224.26666666666668,1,6,9,39,3,6
9,0,705.0,0,0,3,18,1,0
12,0,236.96666666666667,0,0,1,6,1,0
9,0,589.0,3,0,9,10,12,0
8,0,595.0,8,24,14,42,1,24
9,0,469.0,0,0,3,22,0,0
7,0,599.0,0,0,9,33,11,0
8,0,655.0,0,0,9,40,8,0
12,0,322.3,1,24,17,40,5,24
8,0,594.0,0,0,1,10,1,0
13,0,330.85,0,0,9,20,4,0
14,0,287.8,0,0,9,47,3,0
8,0,462.0,0,0,9,33,10,0
10,0,364.4166666666667,0,0,9,40,3,0
8,0,643.0,0,0,9,38,7,0
13,0,221.4,0,0,15,51,16,0
7,0,591.0,0,0,11,33,14,0
7,0,536.0,0,0,1,10,0,0
8,0,538.0,0,0,7,24,2,0
8,0,537.0,0,0,9,11,3,0
8,0,593.0,0,0,8,33,6,0
8,0,540.0,0,0,15,35,22,0
7,0,594.0,0,0,9,41,8,0
14,0,358.3833333333333,0,0,9,31,7,0
9,0,538.0,3,0,9,9,10,0
8,0,648.0,0,0,1,7,1,0
11,0,376.3833333333333,0,0,3,13,4,0
9,0,540.0,2,4,9,37,10,4
7,0,473.0,0,0,14,33,10,0
8,0,535.0,0,0,9,44,10,0
7,0,522.0,0,0,11,29,0,0
12,0,284.75,0,0,10,32,5,0
11,0,265.75,0,0,5,41,7,0
8,0,648.0,0,0,1,9,0,0
13,0,226.45,0,0,14,17,1,0
7,0,531.0,0,0,1,9,0,0
8,0,538.0,0,0,11,37,7,0
9,0,536.0,0,0,1,9,0,0
7,0,577.0,0,0,15,43,21,0
17,0,477.93333333333334,0,0,11,45,17,0
13,0,265.53333333333336,1,4,9,34,8,4
0,1,511.1,0,0,11,40,7,0
7,0,479.0,0,0,15,34,6,0
11,0,257.96666666666664,1,5,10,46,6,5
12,0,290.68333333333334,0,0,11,24,5,0
8,0,538.0,0,0,15,25,15,0
8,0,657.0,0,0,1,10,1,0
7,0,588.0,0,0,15,37,13,0
7,0,586.0,0,0,15,21,8,0
7,0,654.0,0,0,3,18,3,0
7,0,479.0,0,0,11,25,5,0
7,0,476.23333333333335,0,0,11,24,10,0
13,0,179.8,8,20,16,28,4,20
13,0,282.85,0,0,14,31,5,0
7,0,532.0,0,0,1,8,1,0
8,0,594.0,0,0,0,7,0,0
9,0,713.0,0,0,3,18,0,0
9,0,716.0,0,0,3,16,0,0
9,0,534.0,0,0,9,32,11,0
7,0,466.0,0,0,15,35,9,0
13,0,615.8833333333333,1,1,9,40,3,1
12,0,313.53333333333336,0,0,3,25,0,0
8,0,587.0,0,0,9,27,11,0
8,0,540.0,0,0,9,32,3,0
8,0,539.0,0,0,9,22,14,0
7,0,537.0,0,0,9,30,1,0
8,0,528.0,0,0,15,41,6,0
7,0,594.0,0,0,11,35,3,0
7,0,479.0,0,0,14,45,2,0
8,0,590.0,0,0,9,42,8,0
8,0,568.6,1,6,3,19,2,6
9,0,535.0,0,0,0,8,0,0
7,0,609.0,0,0,1,10,1,0
8,0,668.0,0,0,9,38,4,0
8,0,483.0,0,0,3,11,2,0
13,0,163.76666666666668,2,1,16,32,15,1
8,0,675.0,0,0,1,7,0,0
7,0,614.0,0,0,9,31,0,0
14,0,140.71666666666667,0,0,2,14,2,0
18,1,690.95,0,0,1,9,0,0
12,0,149.41666666666669,1,4,15,54,4,4
8,0,745.0,0,0,9,26,11,0
7,0,504.0,0,0,15,49,6,0
8,0,496.0,0,0,3,17,0,0
8,0,681.0,0,0,1,10,0,0
13,0,255.5,0,0,9,37,9,0
7,0,499.0,0,0,10,46,4,0
