login_hour,after_hours_flag,session_duration_mins,usb_events_count,files_accessed_count,email_count,unique_domains_visited,email_ext_recipient_count
7,0,648.0,0,0,3,18,5
7,0,551.0,0,0,11,25,1
8,0,536.0,0,0,9,34,4
11,0,361.1666666666667,0,0,9,28,2
7,0,614.0,0,0,9,32,2
8,0,665.0,0,0,1,7,0
12,0,397.15,0,0,9,13,2
9,0,540.0,2,2,1,7,1
7,0,669.0,0,0,3,23,4
8,0,564.95,0,0,1,9,1
11,0,398.25,1,8,9,40,3
11,0,368.3833333333333,1,1,9,30,8
7,0,607.0,0,0,14,44,9
11,0,284.26666666666665,0,0,27,43,31
9,0,718.0,0,0,14,38,8
14,0,390.1333333333333,1,0,15,40,4
8,0,590.0,0,0,1,10,1
7,0,519.0,0,0,1,10,3
12,0,456.56666666666666,0,0,9,23,0
7,0,591.0,0,0,15,41,14
7,0,530.0,0,0,11,34,0
12,0,303.0833333333333,3,4,9,31,4
13,0,245.93333333333334,0,0,15,37,12
12,0,258.51666666666665,0,0,15,27,2
9,0,716.0,0,0,3,15,2
8,0,645.0,0,0,9,20,6
7,0,553.0,0,0,15,42,2
7,0,527.0,0,0,9,41,3
7,0,473.0,0,0,15,36,16
8,0,549.0,0,0,1,8,1
7,0,549.0,0,0,1,7,0
7,0,548.0,0,0,14,52,15
8,1,921.9166666666667,9,0,15,45,13
7,0,611.0,0,0,14,42,23
13,0,503.4,0,0,1,18,0
12,0,164.68333333333334,0,0,11,34,0
13,0,239.41666666666666,0,0,1,9,1
7,0,534.0,0,0,1,10,0
7,0,584.5166666666667,0,0,15,47,14
5,1,514.9,0,0,9,37,11
8,0,527.0,0,0,10,41,13
7,0,562.0,0,0,1,9,1
7,0,546.0,0,0,1,7,1
12,0,373.1,1,0,1,8,1
13,0,249.58333333333334,0,0,1,9,0
7,1,771.9333333333333,8,3,9,37,4
12,0,297.56666666666666,0,0,3,23,1
8,0,474.0,0,0,5,17,2
9,0,536.0,0,0,9,47,6
7,0,657.0,0,0,3,9,0
7,0,540.0,0,0,14,33,7
8,0,534.0,3,1,15,25,2
10,0,389.18333333333334,3,3,9,34,0
8,0,493.0,0,0,3,16,0
9,0,537.0,0,0,8,46,6
7,0,540.0,0,0,2,33,1
12,0,183.65,2,0,9,41,1
7,0,477.0,0,0,15,36,1
9,0,525.0,9,27,3,22,5
8,0,472.0,0,0,3,15,2
7,0,543.0,0,0,9,45,6
7,0,611.0,0,0,9,24,10
8,0,541.0,0,0,9,34,4
8,0,538.0,0,0,15,49,13
13,0,163.46666666666667,2,10,1,18,1
11,0,494.96666666666664,0,0,11,34,15
7,0,500.06666666666666,3,2,14,45,4
13,0,215.2,0,0,9,31,10
23,1,355.6,0,0,11,30,5
6,0,612.9166666666666,0,0,9,37,14
12,0,306.0833333333333,0,0,9,21,1
8,0,526.0,0,0,9,26,6
8,0,586.0,0,0,1,9,1
8,0,563.0,0,0,1,9,0
7,0,553.0,0,0,3,19,3
8,0,484.0,1,2,10,31,7
7,0,545.0,2,0,1,10,0
11,0,370.8666666666667,0,0,1,5,0
7,0,537.0,0,0,1,7,0
9,0,538.0,0,0,3,17,3
8,0,534.0,0,0,9,34,10
11,0,338.35,9,0,13,35,4
7,0,612.0,8,26,14,44,15
13,0,268.4166666666667,0,0,1,6,1
7,0,562.0,9,0,9,45,9
2,1,535.6833333333334,0,0,11,46,3
8,0,550.0,0,0,15,52,15
7,0,609.0,0,0,9,24,1
10,0,408.53333333333336,0,0,11,40,12
7,0,469.0,0,0,10,49,9
9,0,534.0,0,0,1,8,3
9,0,540.0,0,0,9,31,3
8,0,478.0,0,0,13,47,10
9,0,536.0,2,0,1,6,1
1,1,211.85,1,0,10,57,17
8,0,674.0,0,0,9,35,6
9,0,542.0,0,0,9,29,12
7,0,593.0,0,0,15,26,17
8,0,600.0,0,0,0,9,0
11,0,277.6333333333333,0,0,27,70,33
8,0,548.0,0,0,15,29,4
12,0,268.9166666666667,2,0,3,8,0
8,0,597.0,0,0,9,37,15
8,0,594.0,0,0,1,8,3
9,0,529.0,0,0,1,9,3
7,0,598.0,0,0,11,34,2
7,0,537.0,0,0,9,37,2
7,0,536.0,0,0,1,8,0
9,0,481.3333333333333,0,0,15,38,5
8,0,526.0,0,0,15,35,2
7,0,546.0,0,0,9,24,0
10,0,417.3666666666667,0,0,10,37,12
8,0,548.0,0,0,9,27,9
8,0,560.0,0,0,9,33,3
8,0,538.0,0,0,1,9,2
7,0,602.0,0,0,15,46,14
7,0,540.0,0,0,9,44,9
7,0,666.0,0,0,3,16,1
7,0,597.0,0,0,9,40,3
8,0,546.0,0,0,14,45,10
5,1,155.88333333333333,2,4,11,38,13
12,0,194.25,0,0,0,9,0
12,0,308.8666666666667,0,0,15,47,7
13,0,297.3,1,5,9,28,15
8,0,663.0,0,0,1,9,0
8,0,489.0,0,0,3,17,0
7,0,668.0,0,0,11,33,11
11,0,329.53333333333336,3,2,1,5,2
13,0,201.38333333333333,0,0,3,16,3
8,0,459.0,0,0,5,30,0
8,0,719.0,0,0,9,23,1
7,0,669.0,0,0,9,26,1
7,0,646.0,0,0,3,20,4
21,1,512.2666666666667,0,0,11,19,13
9,0,530.0,0,0,3,16,5
8,0,678.0,0,0,14,38,14
8,0,598.0,0,0,11,9,13
7,0,620.0,0,0,9,33,12
12,0,225.31666666666666,0,0,9,33,6
7,0,597.0,0,0,14,37,3
8,0,602.0,0,0,8,35,14
7,0,597.0,0,0,10,30,7
8,0,664.0,0,0,9,37,2
19,1,510.93333333333334,0,0,11,30,4
9,0,714.0,0,0,3,18,0
12,0,188.41666666666666,1,5,9,28,1
13,0,202.25,0,0,1,9,1
9,0,725.0,0,0,3,17,4
7,0,566.0,0,0,1,8,0
7,0,552.0,0,0,15,52,5
8,0,671.0,0,0,9,35,6
8,0,545.0,0,0,9,27,9
7,0,549.0,0,0,1,7,0
7,0,657.0,0,0,18,58,7
7,0,528.0,0,0,1,4,2
7,0,561.0,0,0,1,9,0
8,0,475.0,0,0,9,35,16
3,1,201.38333333333333,0,0,11,30,2
7,0,643.0,0,0,3,9,2
8,0,611.0,0,0,14,42,2
7,0,559.0,0,0,3,14,0
14,0,192.08333333333334,0,0,3,10,1
13,0,240.28333333333333,0,0,10,23,4
7,0,465.0,0,0,15,47,1
8,0,535.0,0,0,8,14,0
14,0,252.0,0,0,9,32,6
7,0,599.0,0,0,9,30,2
8,0,657.0,0,0,1,8,0
13,0,191.43333333333334,0,0,9,39,11
8,0,654.0,0,0,9,29,13
13,0,314.43333333333334,0,0,9,33,3
7,0,485.0,0,0,15,54,1
8,0,547.0,0,0,18,36,22
7,0,611.0,0,0,15,52,1
9,0,705.0,4,5,3,19,0
7,0,665.0,0,0,3,14,1
7,0,604.0,0,0,9,37,8
9,0,538.0,0,0,1,7,0
12,0,246.03333333333333,0,0,9,21,1
8,0,711.0,0,0,9,40,13
7,0,659.0,0,0,3,14,1
7,0,485.0,0,0,14,41,10
12,0,386.4166666666667,0,0,9,45,2
14,0,165.18333333333334,0,0,3,12,0
15,0,520.3,4,0,10,33,2
8,0,486.0,0,0,3,16,2
7,0,536.0,0,0,27,70,4
12,0,305.1333333333333,0,0,15,38,5
8,0,495.0,0,0,3,13,3
7,0,599.0,0,0,16,42,6
13,0,342.23333333333335,0,0,1,9,0
13,0,243.65,3,0,15,34,6
8,0,613.0,0,0,1,7,0
8,0,545.0,0,0,1,8,0
8,0,672.0,0,0,8,39,11
8,0,647.0,0,0,3,20,5
0,1,544.8666666666667,0,0,1,48,0
13,0,176.16666666666666,1,7,14,36,0
7,0,497.0,0,0,14,42,12
8,0,535.0,0,0,15,49,19
8,0,651.0,0,0,1,7,2
8,0,508.0,0,0,3,17,6
7,0,545.0,0,0,14,18,2
9,0,720.0,0,0,2,21,0
7,0,535.0,0,0,1,8,1
9,0,525.0,0,0,3,17,2
12,0,247.75,0,0,1,8,0
13,0,211.78333333333333,1,7,14,42,2
11,0,387.6333333333333,0,0,15,25,1
14,0,253.71666666666667,0,0,9,24,2
13,0,250.31666666666666,0,0,5,32,1
7,0,664.0,0,0,7,18,0
7,0,480.0,0,0,9,29,10
7,0,545.0,0,0,9,39,0
11,0,469.71666666666664,0,0,1,10,1
8,0,598.0,0,0,1,9,0
8,0,545.0,0,0,9,30,0
11,0,399.5,0,0,1,9,1
11,0,387.6166666666667,1,8,9,14,10
8,0,655.0,0,0,1,10,1
9,0,550.0,0,0,3,14,3
7,0,600.0,0,0,1,9,0
7,0,485.0,0,0,15,43,17
11,0,350.4,0,0,15,59,1
7,0,627.0,0,0,9,49,13
10,0,390.8333333333333,0,0,11,28,6
13,0,206.93333333333334,0,0,16,37,21
5,1,305.8,5,7,11,43,8
14,0,420.95,9,0,9,34,6
8,0,482.0,9,21,3,24,6
14,0,421.3,4,7,3,23,4
8,0,666.0,0,0,1,10,1
11,0,316.1666666666667,0,0,9,26,4
7,0,479.0,0,0,11,40,9
7,0,528.0,0,0,9,42,6
9,0,708.0,0,0,3,23,0
12,0,398.8,2,2,11,44,6
14,0,198.0,8,27,1,7,3
8,0,599.0,0,0,9,30,13
7,0,672.0,0,0,3,24,2
13,0,382.3333333333333,1,6,1,9,0
10,0,290.26666666666665,0,0,13,41,3
8,0,537.0,0,0,14,39,2
7,0,593.0,0,0,15,30,22
8,0,549.0,0,0,1,6,1
8,0,655.0,0,0,9,48,16
11,0,376.95,0,0,11,36,11
11,0,309.1166666666667,0,0,1,9,1
12,0,387.43333333333334,0,0,1,9,1
8,0,557.0,0,0,10,35,11
14,0,226.61666666666667,0,0,9,38,8
8,0,540.0,0,0,8,19,12
7,0,597.0,0,0,9,27,6
8,0,494.0,0,0,3,16,4
7,0,547.0,0,0,1,9,0
12,0,356.5833333333333,3,0,9,23,9
11,0,243.18333333333334,9,21,9,51,12
14,0,279.5833333333333,1,4,8,28,5
13,0,291.8,0,0,1,8,0
12,0,299.0,0,0,16,36,5
7,0,605.0,0,0,1,7,1
8,0,533.0,0,0,15,38,1
8,0,567.0,0,0,15,50,19
1,1,533.7,0,0,11,37,16
13,0,107.51666666666667,0,0,15,37,3
9,0,722.0,0,0,2,12,3
8,0,528.0,0,0,14,36,13
7,0,548.0,0,0,9,25,3
8,0,486.0,0,0,9,11,13
8,0,604.0,0,0,1,6,0
12,0,216.66666666666666,0,0,9,37,3
3,1,509.81666666666666,0,0,11,40,11
9,0,734.0,0,0,3,17,1
8,0,663.0,0,0,1,7,0
14,0,284.6333333333333,0,0,9,41,10
5,1,641.1666666666666,8,15,3,16,2
11,0,383.81666666666666,3,0,9,28,4
10,0,329.93333333333334,0,0,1,9,3
11,0,286.45,0,0,9,35,10
13,0,328.0,0,0,9,27,9
13,0,317.6166666666667,0,0,1,8,1
13,0,349.35,0,0,9,38,13
8,0,477.0,0,0,3,21,1
8,0,545.0,0,0,11,33,15
8,0,544.0,0,0,15,23,10
8,0,655.0,0,0,9,31,10
8,0,603.0,0,0,1,8,0
12,0,193.9,0,0,14,30,4
7,0,552.0,0,0,9,27,2
9,0,478.0,2,1,3,20,0
8,0,531.0,0,0,15,38,5
13,0,197.81666666666666,2,13,3,21,0
7,0,597.0,0,0,9,18,5
11,0,273.1333333333333,0,0,15,28,5
7,0,635.0,0,0,3,20,1
7,0,493.0,0,0,18,44,2
7,0,477.0,0,0,14,28,16
11,0,330.3333333333333,0,0,3,24,0
7,0,481.0,0,0,15,46,23
8,0,626.0,0,0,8,31,8
8,0,597.0,0,0,9,33,14
8,0,544.0,0,0,15,31,4
8,0,669.0,0,0,1,8,2
2,1,520.8333333333334,11,19,10,11,16
8,0,480.0,0,0,9,30,8
12,0,343.9,0,0,9,37,3
9,0,540.0,0,0,1,7,0
7,0,657.0,0,0,9,40,4
7,0,531.0,9,21,1,8,0
13,0,209.63333333333333,0,0,9,30,10
10,0,432.0833333333333,0,0,8,26,4
12,0,208.0,0,0,9,9,14
7,0,536.0,0,0,1,8,0
9,0,487.0,3,4,3,18,1
10,0,610.0833333333334,0,0,9,36,12
7,0,481.0,0,0,11,21,5
8,0,595.0,0,0,1,8,0
11,0,270.8333333333333,0,0,1,8,0
8,0,727.0,0,0,9,49,6
12,0,406.28333333333336,0,0,10,39,2
8,0,647.0,0,0,8,41,5
8,0,544.0,0,0,15,28,28
11,0,381.73333333333335,9,4,11,43,18
13,0,430.7,0,0,3,16,2
11,0,243.68333333333334,0,0,9,26,13
9,0,561.0,0,0,3,17,2
9,0,551.0,0,0,9,36,2
11,0,235.78333333333333,2,5,15,44,14
7,0,472.0,0,0,14,27,7
7,0,601.0,0,0,9,37,2
11,0,398.45,1,22,3,14,2
8,0,650.0,0,0,9,32,11
12,0,205.6,0,0,19,47,10
7,0,664.0,0,0,9,38,4
4,1,180.28333333333333,12,36,11,43,6
8,0,534.0,0,0,15,43,3
7,0,617.0,0,0,1,7,0
9,0,476.0,0,0,3,17,0
8,0,473.0,0,0,9,34,2
14,0,373.98333333333335,0,0,9,27,4
7,0,477.0,0,0,9,24,1
7,0,548.0,0,0,1,10,3
8,0,598.0,0,0,0,8,0
9,0,538.0,0,0,3,20,0
8,0,602.0,0,0,8,29,3
8,0,546.0,0,0,15,42,7
7,0,495.0,0,0,18,49,28
12,0,411.2,8,23,9,16,2
8,0,551.0,0,0,15,40,20
14,0,145.45,2,27,3,23,4
8,0,661.0,0,0,1,9,3
9,0,466.0,0,0,3,17,2
7,0,546.0,0,0,1,7,2
7,0,553.0,0,0,1,7,2
7,0,494.0,0,0,14,43,14
12,0,223.86666666666667,3,4,15,52,17
7,0,673.0,0,0,9,24,9
9,0,713.0,0,0,10,22,13
7,1,477.2,0,0,11,35,4
12,0,164.06666666666666,0,0,9,47,12
14,0,246.21666666666667,1,9,14,39,19
12,0,204.88333333333333,3,0,3,12,1
9,0,719.0,0,0,3,15,4
8,0,717.0,0,0,7,28,11
8,1,514.3833333333333,0,0,10,13,13
8,0,473.0,0,0,3,17,0
11,0,270.45,1,0,9,32,10
7,0,659.0,0,0,3,14,0
7,0,592.0,3,1,9,28,2
7,0,539.0,0,0,9,33,2
12,0,304.6333333333333,0,0,1,7,0
10,0,491.8666666666667,0,0,9,34,14
8,0,543.0,0,0,15,39,2
7,0,598.0,0,0,11,21,3
12,0,248.01666666666668,0,0,1,10,0
7,0,475.0,0,0,15,34,9
7,0,540.0,0,0,9,31,1
8,0,661.0,0,0,9,24,2
8,0,536.0,0,0,9,47,14
9,0,538.0,1,2,9,28,12
10,0,317.3,9,6,1,9,1
7,0,526.0,0,0,1,7,0
8,0,595.0,0,0,11,32,11
7,0,604.0,0,0,15,23,27
12,0,198.31666666666666,0,0,10,39,9
7,0,614.0,0,0,1,8,1
8,0,536.0,0,0,15,34,1
13,0,197.25,0,0,3,15,1
8,0,602.0,0,0,3,13,2
8,0,712.0,0,0,9,38,1
8,0,477.0,9,24,9,38,2
8,0,561.0,0,0,8,10,1
8,0,479.0,0,0,3,22,3
9,0,544.0,0,0,3,8,2
18,1,487.53333333333336,4,9,10,24,2
14,0,228.61666666666667,0,0,9,19,12
7,0,546.0,0,0,11,37,12
7,0,548.0,0,0,18,35,2
9,0,535.0,0,0,11,47,16
12,0,196.93333333333334,4,7,11,10,13
8,0,525.0,0,0,9,36,0
8,0,590.0,0,0,18,42,24
12,0,381.56666666666666,8,0,1,10,0
12,0,216.45,2,3,16,30,5
7,0,500.0,0,0,9,22,8
14,0,251.08333333333334,0,0,9,41,1
7,0,542.0,2,4,1,7,0
7,0,603.0,0,0,9,41,9
7,0,554.0,0,0,9,33,6
8,0,474.0,0,0,10,46,0
8,0,488.0,0,0,9,26,10
10,0,571.3666666666667,0,0,9,29,12
11,0,415.48333333333335,0,0,9,40,8
8,0,465.0,0,0,14,41,16
7,0,525.0,0,0,1,8,1
11,0,201.38333333333333,0,0,36,68,10
13,0,130.91666666666666,0,0,11,28,1
8,0,652.0,0,0,9,22,0
8,0,660.0,0,0,1,10,0
9,0,604.0,0,0,9,28,8
7,0,551.0,1,5,13,52,13
7,0,611.0,0,0,9,29,10
13,0,202.41666666666666,2,2,9,32,6
8,0,612.0,0,0,9,16,11
8,0,559.0,0,0,15,35,2
7,0,485.0,0,0,14,34,2
13,0,324.98333333333335,0,0,1,6,1
14,0,140.65,2,8,3,12,3
12,0,293.78333333333336,0,0,14,40,5
11,0,401.68333333333334,0,0,9,34,8
7,0,608.0,0,0,9,9,13
7,0,496.0,0,0,9,52,12
8,0,599.0,0,0,1,9,2
8,0,591.0,0,0,1,10,0
8,0,605.0,0,0,9,36,9
8,0,465.0,0,0,9,36,9
8,0,658.0,0,0,9,36,8
6,0,611.0,0,0,9,34,7
8,0,660.0,0,0,9,25,15
8,0,657.0,0,0,9,32,8
14,0,390.68333333333334,0,0,2,14,2
8,0,416.0,0,0,11,49,5
9,0,544.0,0,0,9,42,6
7,0,616.0,0,0,9,29,2
7,0,589.0,0,0,14,51,2
12,0,500.8333333333333,0,0,9,38,9
8,0,618.0,0,0,1,8,0
8,0,617.0,0,0,5,10,6
8,0,538.0,0,0,15,51,8
7,0,487.0,0,0,14,28,1
12,0,371.21666666666664,0,0,18,39,18
7,0,489.0,0,0,15,45,22
7,0,552.0,0,0,1,7,0
7,0,598.0,0,0,9,34,12
8,0,716.0,0,0,9,28,7
12,1,512.15,0,0,11,40,14
12,0,260.6166666666667,3,8,15,47,2
13,0,370.53333333333336,9,26,9,31,6
12,0,292.56666666666666,0,0,15,46,19
9,0,719.0,0,0,3,20,2
7,0,485.0,0,0,15,63,10
9,0,539.0,0,0,3,19,0
8,1,1043.6,0,0,11,21,4
12,0,205.38333333333333,0,0,1,10,0
8,0,589.0,0,0,9,45,14
8,0,610.0,0,0,1,6,1
7,0,488.0,0,0,13,45,7
8,0,555.0,0,0,15,32,3
13,0,195.68333333333334,0,0,3,13,1
9,0,533.0,0,0,3,22,4
12,0,388.6666666666667,0,0,11,50,10
8,0,610.0,0,0,1,10,0
8,0,563.0,0,0,1,6,2
9,0,539.0,0,0,1,7,0
7,0,552.0,0,0,9,31,1
13,0,280.75,0,0,11,39,3
8,1,504.53333333333336,0,0,11,36,2
13,0,323.95,0,0,1,10,0
13,0,152.25,9,23,14,40,5
7,0,602.0,0,0,9,20,1
7,0,667.0,0,0,8,12,13
7,0,601.0,2,4,15,35,10
7,0,549.0,0,0,8,37,1
13,0,449.25,0,0,3,12,2
12,0,398.4166666666667,3,4,1,7,1
13,0,199.71666666666667,1,2,3,24,7
2,1,239.41666666666669,13,29,5,21,2
8,0,611.0,0,0,11,42,1
8,0,596.0,0,0,11,49,8
13,0,261.26666666666665,1,6,1,10,3
11,0,386.65,0,0,3,13,2
16,0,562.9166666666666,0,0,15,30,23
8,0,537.0,0,0,16,48,15
7,0,604.0,0,0,0,9,0
13,0,244.08333333333334,9,22,19,60,8
11,0,258.23333333333335,0,0,14,42,2
9,0,518.0,0,0,3,18,1
12,1,210.05,0,0,11,29,5
7,0,653.0,1,23,3,18,2
7,0,533.0,3,0,1,8,0
9,0,546.0,0,0,3,15,3
9,0,480.0,0,0,3,15,2
9,0,525.0,4,6,3,19,1
11,0,358.1166666666667,0,0,15,37,5
7,0,593.0,0,0,14,43,4
9,0,537.0,1,23,7,20,0
7,0,656.0,0,0,3,16,2
7,0,486.0,0,0,15,37,6
9,0,534.0,0,0,2,17,1
9,0,527.0,0,0,3,26,3
8,0,538.0,0,0,9,32,1
7,0,605.0,0,0,14,35,8
8,0,590.0,0,0,8,23,2
7,0,555.0,0,0,15,43,8
13,0,270.5833333333333,0,0,1,9,1
8,0,614.0,0,0,9,44,7
8,0,612.0,0,0,1,8,2
12,0,396.8833333333333,0,0,9,37,1
8,0,520.0,0,0,15,22,16
9,0,728.0,0,0,9,33,1
7,0,552.0,0,0,15,34,16
8,0,595.0,0,0,9,31,2
13,0,246.76666666666668,2,3,9,32,10
8,0,653.0,0,0,1,9,1
7,0,683.0,0,0,3,17,1
7,0,609.0,0,0,11,33,6
8,0,537.0,0,0,9,32,12
7,0,534.0,0,0,1,8,1
11,0,297.2,2,6,9,21,2
5,1,516.1,0,0,11,53,15
9,0,536.0,2,0,9,38,1
7,0,478.0,0,0,11,41,11
11,0,495.25,0,0,11,49,4
7,0,594.0,0,0,11,19,19
12,0,240.78333333333333,2,5,1,8,0
8,0,590.0,9,27,11,34,1
12,0,340.48333333333335,0,0,3,19,2
8,0,525.0,0,0,15,18,20
8,0,485.0,0,0,9,38,9
14,0,243.05,0,0,3,18,1
9,0,538.0,0,0,2,13,2
8,0,494.0,0,0,2,19,0
7,0,566.0,0,0,1,10,0
13,0,350.45,0,0,9,37,1
8,0,677.0,0,0,1,7,0
8,1,505.93333333333334,0,0,11,36,3
7,0,471.0,0,0,9,31,4
9,0,480.0,0,0,3,16,1
7,0,599.0,0,0,18,48,6
8,0,479.0,1,0,1,8,1
7,0,601.0,9,23,9,32,0
7,0,608.0,0,0,8,18,1
9,0,539.0,0,0,3,24,4
8,0,539.0,0,0,15,21,2
13,0,291.05,0,0,9,47,7
12,0,310.8833333333333,0,0,8,32,1
7,0,548.0,0,0,7,22,1
13,0,296.7,0,0,3,16,3
18,1,531.55,0,0,11,27,3
7,0,521.0,0,0,11,41,3
12,0,311.6166666666667,1,0,11,28,13
7,0,497.0,0,0,9,15,9
8,0,662.0,0,0,1,9,2
7,0,489.0,0,0,15,53,0
8,0,532.0,0,0,11,46,1
12,0,227.88333333333333,0,0,15,49,4
7,0,560.0,0,0,9,34,6
8,0,540.0,0,0,14,10,19
11,0,248.13333333333333,0,0,9,33,9
7,0,478.0,9,22,9,34,11
7,0,614.0,0,0,9,37,1
17,0,627.7166666666667,1,4,14,50,13
14,0,381.6,2,3,6,20,9
13,0,427.65,0,0,9,38,3
12,0,276.93333333333334,0,0,11,39,3
21,1,533.25,0,0,11,42,13
11,0,305.05,0,0,8,39,10
7,0,616.0,0,0,9,42,13
9,0,711.0,0,0,3,14,1
9,0,551.0,0,0,10,32,4
8,0,477.0,0,0,3,22,3
8,0,665.0,0,0,18,52,33
12,0,282.96666666666664,2,4,14,51,14
10,0,627.4666666666667,0,0,9,36,7
7,0,592.0,0,0,9,38,13
11,0,404.93333333333334,0,0,9,37,13
13,0,207.73333333333332,0,0,1,7,1
10,0,379.15,2,4,1,8,0
9,0,542.0,0,0,9,28,0
8,0,529.0,0,0,15,22,3
9,0,535.0,0,0,1,10,1
9,0,566.0,0,0,3,19,1
8,0,670.0,0,0,9,39,9
9,0,716.0,0,0,3,23,3
7,0,603.0,0,0,1,10,0
2,1,790.8666666666667,2,6,1,9,0
9,0,548.0,0,0,18,60,25
7,0,525.0,0,0,9,44,1
7,0,678.0,0,0,9,31,3
7,0,542.0,0,0,15,44,2
7,0,615.0,0,0,1,10,1
8,0,485.0,0,0,3,19,1
9,0,539.0,0,0,3,16,2
13,0,142.18333333333334,2,10,10,33,11
14,0,390.0,1,5,3,22,5
14,0,144.66666666666666,0,0,3,19,0
13,0,235.95,0,0,9,11,15
9,0,590.0,1,10,10,45,4
7,0,600.0,0,0,5,19,1
8,0,540.0,0,0,14,35,4
13,0,211.53333333333333,1,1,9,8,5
8,0,674.0,0,0,9,44,1
7,0,618.0,0,0,10,42,9
7,0,541.0,0,0,1,9,0
13,0,223.58333333333334,0,0,15,41,9
8,0,659.0,0,0,1,9,1
7,0,487.0,0,0,8,39,2
8,0,535.0,0,0,9,25,16
9,0,536.0,0,0,3,7,0
8,0,621.0,8,0,1,10,0
14,0,223.2,1,8,13,43,12
12,0,237.31666666666666,1,27,1,9,0
7,0,665.0,0,0,3,19,3
8,0,599.0,0,0,1,8,0
12,0,265.68333333333334,0,0,15,51,5
9,0,718.0,0,0,3,13,4
9,0,548.0,1,3,1,7,0
7,0,482.0,9,1,8,49,9
8,0,546.0,9,27,9,27,11
7,0,498.0,0,0,13,14,4
12,0,210.4,2,4,13,39,12
8,0,672.0,2,1,9,43,4
7,0,537.0,0,0,9,37,1
13,0,235.25,0,0,15,51,16
15,0,184.95,0,0,9,36,7
7,0,535.0,0,0,1,7,1
7,0,626.0,0,0,1,4,0
8,0,536.0,0,0,9,41,3
8,0,661.0,0,0,1,5,0
8,0,602.0,0,0,1,8,0
13,0,362.76666666666665,0,0,9,37,4
11,0,254.98333333333332,0,0,15,56,14
12,0,186.88333333333333,0,0,11,23,11
7,0,468.0,0,0,10,45,15
8,0,550.0,0,0,9,36,3
12,0,299.71666666666664,1,4,15,45,20
7,0,562.0,0,0,1,9,2
8,0,478.0,0,0,3,16,2
13,0,179.21666666666667,1,7,3,20,1
7,0,524.0,0,0,1,8,0
8,0,529.0,0,0,9,38,12
8,0,661.0,0,0,8,42,13
8,0,483.0,0,0,3,21,2
7,0,666.0,0,0,0,16,0
8,1,507.23333333333335,0,0,11,38,10
12,0,193.63333333333333,0,0,9,44,7
11,0,348.85,3,6,9,26,1
8,0,541.0,0,0,7,34,1
9,0,536.0,0,0,3,19,6
8,0,537.0,0,0,1,8,0
14,0,401.15,0,0,9,38,10
11,0,302.2,2,7,1,9,0
7,0,489.0,0,0,14,29,8
7,0,610.0,0,0,11,31,2
9,0,553.0,1,6,1,11,2
9,0,385.73333333333335,0,0,1,7,3
9,0,718.0,0,0,3,24,0
8,0,533.0,0,0,9,29,4
7,0,600.0,0,0,3,18,0
8,0,623.0,0,0,3,15,0
12,0,274.0833333333333,2,8,9,36,2
7,0,619.0,2,5,9,27,9
7,0,593.0,0,0,9,18,7
8,0,542.0,0,0,9,29,2
7,0,626.0,0,0,9,39,10
14,0,396.53333333333336,0,0,9,48,14
8,0,659.0,0,0,14,31,3
7,0,553.0,0,0,15,51,6
7,0,542.0,0,0,15,25,2
8,0,539.0,0,0,9,31,6
8,0,604.0,4,8,9,32,0
7,0,480.0,0,0,10,24,9
9,0,543.0,0,0,9,28,1
9,0,538.15,2,3,9,35,10
12,0,465.4,0,0,14,17,16
8,0,545.0,0,0,9,32,2
14,0,264.85,0,0,9,36,2
11,0,327.8833333333333,1,13,3,19,0
11,0,491.8666666666667,0,0,14,38,8
8,0,465.0,0,0,3,20,0
9,0,717.0,0,0,9,24,0
8,0,655.0,0,0,9,36,2
8,0,652.0,0,0,1,9,1
7,0,605.0,0,0,15,50,15
9,0,545.0,0,0,3,10,2
7,0,547.0,0,0,27,70,29
7,0,596.0,0,0,9,25,1
8,0,555.0,0,0,15,32,1
8,0,607.0,0,0,14,19,19
12,0,358.28333333333336,0,0,3,24,6
7,0,673.0,0,0,3,13,0
12,0,336.01666666666665,1,1,11,13,0
9,0,733.0,0,0,3,18,2
12,0,321.7,0,0,1,10,1
8,0,605.0,0,0,1,9,1
9,0,521.0,0,0,3,14,0
12,0,477.8666666666667,0,0,9,22,2
13,0,160.71666666666667,0,0,10,35,3
8,0,582.0,2,2,9,21,6
13,0,220.36666666666667,2,10,3,9,1
8,0,593.0,0,0,11,25,3
7,0,613.0,0,0,15,35,11
12,0,394.0833333333333,0,0,9,27,2
12,0,269.3833333333333,0,0,3,14,0
12,0,318.48333333333335,0,0,9,36,1
7,0,477.0,0,0,11,49,9
7,0,604.0,0,0,14,32,1
7,0,486.0,0,0,13,35,14
7,0,610.0,0,0,1,9,0
8,0,599.0,0,0,1,6,0
7,0,649.0,0,0,3,20,3
11,0,387.43333333333334,0,0,6,45,9
13,0,222.25,0,0,8,19,9
7,0,472.0,0,0,14,46,13
8,0,599.0,0,0,1,10,1
13,0,186.95,0,0,15,10,16
14,0,258.45,9,22,9,39,3
11,0,309.2,8,17,8,35,1
7,0,607.0,0,0,9,30,7
7,0,588.0,0,0,9,38,4
9,0,318.3666666666667,0,0,9,36,1
9,0,710.0,0,0,3,12,1
8,0,532.0,4,7,27,68,25
7,0,598.0,0,0,9,38,0
8,0,645.0,0,0,9,44,13
